Lemma	Eng Gloss	POS	Level	Word source	Ex. ID	Form 	Analysis	Example Sentence	Translation	Reference	Topic(s)
родной	_	A	A1	LM, МН	1	родной	Nom.Masc.Sing	_	_	_	_
родной	_	A	A1	LM, МН	2	родном	Loc.Masc.Sing	_	_	_	_
родной	_	A	A1	LM, МН	3	родным	Ins.Masc.Sing	_	_	_	_
транспорт	_	N.Masc.Inan	A1	МН	1	транспорта	Gen.Sing	_	_	_	_
транспорт	_	N.Masc.Inan	A1	МН	2	транспортом	Ins.Sing	_	_	_	_
транспорт	_	N.Masc.Inan	A1	МН	3	транспорт	Acc.Sing	_	_	_	_
посмотреть	_	V	A1	Golosa, MiP, LM, МН	1	посмотреть	Inf	_	_	_	свободное время, общение
посмотреть	_	V	A1	Golosa, MiP, LM, МН	2	посмотрел	Masc.Sing.Past	_	_	_	свободное время, общение
посмотреть	_	V	A1	Golosa, MiP, LM, МН	3	посмотрела	Fem.Sing.Past	_	_	_	свободное время, общение
вход	_	N.Masc.Inan	A1	MiP, LM, МН	1	входа	Gen.Sing	_	_	_	_
вход	_	N.Masc.Inan	A1	MiP, LM, МН	2	входе	Loc.Sing	_	_	_	_
вход	_	N.Masc.Inan	A1	MiP, LM, МН	3	вход	Acc.Sing	_	_	_	_
французский	_	A	A1	Golosa, MiP, МН	1	французский	Nom.Masc.Sing	_	_	_	_
французский	_	A	A1	Golosa, MiP, МН	2	французской	Gen.Fem.Sing	_	_	_	_
французский	_	A	A1	Golosa, MiP, МН	3	французском	Loc.Masc.Sing	_	_	_	_
автобус	_	N.Masc.Inan	A1	MiP, LM, МН, Поехали	1	автобусе	Loc.Sing	_	_	_	_
автобус	_	N.Masc.Inan	A1	MiP, LM, МН, Поехали	2	автобуса	Gen.Sing	_	_	_	_
автобус	_	N.Masc.Inan	A1	MiP, LM, МН, Поехали	3	автобусах	Loc.Plur	_	_	_	_
учебник	_	N.Masc.Inan	A1	Golosa, MiP, МН	1	учебниках	Loc.Plur	_	_	_	_
учебник	_	N.Masc.Inan	A1	Golosa, MiP, МН	2	учебники	Nom.Plur	_	_	_	_
учебник	_	N.Masc.Inan	A1	Golosa, MiP, МН	3	учебник	Nom.Sing	_	_	_	_
иностранный	_	A	A1	Golosa, MiP, МН	1	иностранных	Gen.Plur	_	_	_	_
иностранный	_	A	A1	Golosa, MiP, МН	2	иностранной	Gen.Fem.Sing	_	_	_	_
иностранный	_	A	A1	Golosa, MiP, МН	3	иностранным	Dat.Plur	_	_	_	_
здоровый	_	A	A1	Golosa, MiP, МН	1	здорово	Neut.Sing	_	_	_	_
здоровый	_	A	A1	Golosa, MiP, МН	2	здоровый	Nom.Masc.Sing	_	_	_	_
здоровый	_	A	A1	Golosa, MiP, МН	3	здоров	Masc.Sing	_	_	_	_
счастливый	_	A	A1	LM, МН	1	счастливым	Ins.Masc.Sing	_	_	_	_
счастливый	_	A	A1	LM, МН	2	счастливый	Nom.Masc.Sing	_	_	_	_
счастливый	_	A	A1	LM, МН	3	счастлив	Masc.Sing	_	_	_	_
инженер	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	1	инженер	Nom.Sing	_	_	_	_
инженер	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	2	инженера	Gen.Sing	_	_	_	_
инженер	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	3	инженеры	Nom.Plur	_	_	_	_
мужской	_	A	A1	Golosa, MiP, МН	1	мужской	Nom.Masc.Sing	_	_	_	_
мужской	_	A	A1	Golosa, MiP, МН	2	мужского	Gen.Masc.Sing	_	_	_	_
мужской	_	A	A1	Golosa, MiP, МН	3	мужских	Gen.Plur	_	_	_	_
очки	_	N.Inan	A1	Golosa, MiP, МН	1	очки	Acc.Plur	_	_	_	_
очки	_	N.Inan	A1	Golosa, MiP, МН	2	очках	Loc.Plur	_	_	_	_
очки	_	N.Inan	A1	Golosa, MiP, МН	3	очков	Gen.Plur	_	_	_	_
приложение	_	N.Neut.Inan	A1	Golosa, MiP, МН	1	приложение	Nom.Sing	_	_	_	_
приложение	_	N.Neut.Inan	A1	Golosa, MiP, МН	2	приложения	Gen.Sing	_	_	_	_
приложение	_	N.Neut.Inan	A1	Golosa, MiP, МН	3	приложении	Loc.Sing	_	_	_	_
северный	_	A	A1	МН	1	северной	Gen.Fem.Sing	_	_	_	_
северный	_	A	A1	МН	2	северных	Gen.Plur	_	_	_	_
северный	_	A	A1	МН	3	северная	Nom.Fem.Sing	_	_	_	_
веселый	_	A	A1	LM, МН	1	весёлый	Nom.Masc.Sing	_	_	_	_
веселый	_	A	A1	LM, МН	2	весело	Neut.Sing	_	_	_	_
веселый	_	A	A1	LM, МН	3	весёлая	Nom.Fem.Sing	_	_	_	_
желтый	_	A	A1	МН	1	жёлтые	Nom.Plur	_	_	_	_
желтый	_	A	A1	МН	2	жёлтый	Nom.Masc.Sing	_	_	_	_
желтый	_	A	A1	МН	3	жёлтыми	Ins.Plur	_	_	_	_
сумка	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	1	сумку	Acc.Sing	_	_	_	_
сумка	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	2	сумки	Gen.Sing	_	_	_	_
сумка	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	3	сумке	Loc.Sing	_	_	_	_
соль	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	соли	Gen.Sing	_	_	_	_
соль	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	соль	Acc.Sing	_	_	_	_
соль	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	солей	Gen.Plur	_	_	_	_
вокзал	_	N.Masc.Inan	A1	MiP, LM, МН, Поехали	1	вокзала	Gen.Sing	_	_	_	_
вокзал	_	N.Masc.Inan	A1	MiP, LM, МН, Поехали	2	вокзале	Loc.Sing	_	_	_	_
вокзал	_	N.Masc.Inan	A1	MiP, LM, МН, Поехали	3	вокзал	Acc.Sing	_	_	_	_
бедный	_	A	A1	МН	1	бедный	Nom.Masc.Sing	_	_	_	_
бедный	_	A	A1	МН	2	бедная	Nom.Fem.Sing	_	_	_	_
бедный	_	N.Masc.Anim	A1	МН	3	бедных	Gen.Plur	_	_	_	_
специальность	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	специальности	Dat.Sing	_	_	_	_
специальность	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	специальность	Nom.Sing	_	_	_	_
специальность	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	специальностям	Dat.Plur	_	_	_	_
серый	_	A	A1	Golosa, MiP, МН	1	серые	Nom.Plur	_	_	_	_
серый	_	A	A1	Golosa, MiP, МН	2	серый	Nom.Masc.Sing	_	_	_	_
серый	_	A	A1	Golosa, MiP, МН	3	серых	Loc.Plur	_	_	_	_
поступать	_	V	A1	Golosa, MiP, МН	1	поступают	Plur.3.Pres/Fut	_	_	_	учеба/работа
поступать	_	V	A1	Golosa, MiP, МН	2	поступать	Inf	_	_	_	учеба/работа
поступать	_	V	A1	Golosa, MiP, МН	3	поступает	Sing.3.Pres/Fut	_	_	_	учеба/работа
факультет	_	N.Masc.Inan	A1	Golosa, MiP, МН	1	факультете	Loc.Sing	_	_	_	_
факультет	_	N.Masc.Inan	A1	Golosa, MiP, МН	2	факультета	Gen.Sing	_	_	_	_
факультет	_	N.Masc.Inan	A1	Golosa, MiP, МН	3	факультет	Acc.Sing	_	_	_	_
внучка	_	N.Fem.Anim	A1	Golosa, MiP, LM, МН, Поехали	1	внучка	Nom.Sing	_	_	_	_
внучка	_	N.Fem.Anim	A1	Golosa, MiP, LM, МН, Поехали	2	внучку	Acc.Sing	_	_	_	_
внучка	_	N.Fem.Anim	A1	Golosa, MiP, LM, МН, Поехали	3	внучки	Gen.Sing	_	_	_	_
посылать	_	V	A1	MiP, МН	1	посылает	Sing.3.Pres/Fut	_	_	_	люди, общение
посылать	_	V	A1	MiP, МН	2	посылать	Inf	_	_	_	люди, общение
посылать	_	V	A1	MiP, МН	3	посылают	Plur.3.Pres/Fut	_	_	_	люди, общение
бассейн	_	N.Masc.Inan	A1	Golosa, MiP, МН, Поехали	1	бассейна	Gen.Sing	_	_	_	_
бассейн	_	N.Masc.Inan	A1	Golosa, MiP, МН, Поехали	2	бассейне	Loc.Sing	_	_	_	_
бассейн	_	N.Masc.Inan	A1	Golosa, MiP, МН, Поехали	3	бассейн	Nom.Sing	_	_	_	_
менеджер	_	N.Masc.Anim	A1	Golosa, MiP, МН	1	менеджер	Nom.Sing	_	_	_	_
менеджер	_	N.Masc.Anim	A1	Golosa, MiP, МН	2	менеджеры	Nom.Plur	_	_	_	_
менеджер	_	N.Masc.Anim	A1	Golosa, MiP, МН	3	менеджера	Gen.Sing	_	_	_	_
англичанин	_	N.Masc.Anim	A1	МН, Поехали, Кс	1	англичане	Nom.Plur	_	_	_	_
англичанин	_	N.Masc.Anim	A1	МН, Поехали, Кс	2	англичанин	Nom.Sing	_	_	_	_
англичанин	_	N.Masc.Anim	A1	МН, Поехали, Кс	3	англичанина	Acc.Sing	_	_	_	_
свидание	_	N.Neut.Inan	A1	LM, МН	1	свидания	Gen.Sing	_	_	_	_
свидание	_	N.Neut.Inan	A1	LM, МН	2	свидание	Acc.Sing	_	_	_	_
свидание	_	N.Neut.Inan	A1	LM, МН	3	свиданье	Acc.Sing	_	_	_	_
спокойный	_	A	A1	МН	1	спокойное	Nom.Neut.Sing	_	_	_	_
спокойный	_	A	A1	МН	2	спокойной	Gen.Fem.Sing	_	_	_	_
спокойный	_	A	A1	МН	3	спокойная	Nom.Fem.Sing	_	_	_	_
поужинать	_	V	A1	Golosa, MiP, LM, МН	1	поужинать	Inf	_	_	_	еда
поужинать	_	V	A1	Golosa, MiP, LM, МН	2	поужинали	Plur.Past	_	_	_	еда
поужинать	_	V	A1	Golosa, MiP, LM, МН	3	поужинаем	Plur.1.Pres/Fut	_	_	_	еда
внук	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН, Поехали	1	внуков	Gen.Plur	_	_	_	_
внук	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН, Поехали	2	внуки	Nom.Plur	_	_	_	_
внук	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН, Поехали	3	внуку	Dat.Sing	_	_	_	_
общежитие	_	N.Neut.Inan	A1	Golosa, MiP, МН	1	общежитии	Loc.Sing	_	_	_	_
общежитие	_	N.Neut.Inan	A1	Golosa, MiP, МН	2	общежитие	Nom.Sing	_	_	_	_
общежитие	_	N.Neut.Inan	A1	Golosa, MiP, МН	3	общежитиях	Loc.Plur	_	_	_	_
иностранец	_	N.Masc.Anim	A1	МН	1	иностранцы	Nom.Plur	_	_	_	_
иностранец	_	N.Masc.Anim	A1	МН	2	иностранцев	Gen.Plur	_	_	_	_
иностранец	_	N.Masc.Anim	A1	МН	3	иностранец	Nom.Sing	_	_	_	_
россия	_	N.Fem.Inan	A1	Golosa, MiP, МН, Кс	1	россии	Loc.Sing	_	_	_	_
россия	_	N.Fem.Inan	A1	Golosa, MiP, МН, Кс	2	россию	Acc.Sing	_	_	_	_
россия	_	N.Fem.Inan	A1	Golosa, MiP, МН, Кс	3	россией	Ins.Sing	_	_	_	_
горячий	_	A	A1	Golosa, MiP, МН	1	горячих	Gen.Plur	_	_	_	_
горячий	_	A	A1	Golosa, MiP, МН	2	горячей	Gen.Fem.Sing	_	_	_	_
горячий	_	A	A1	Golosa, MiP, МН	3	горячая	Nom.Fem.Sing	_	_	_	_
сок	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	сок	Acc.Sing	_	_	_	_
сок	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	соком	Ins.Sing	_	_	_	_
сок	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	сока	Gen.Sing	_	_	_	_
обувь	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	обувь	Nom.Sing	_	_	_	_
обувь	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	обуви	Gen.Sing	_	_	_	_
обувь	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	обувью	Ins.Sing	_	_	_	_
суп	_	N.Masc.Inan	A1	Golosa, MiP, МН	1	суп	Acc.Sing	_	_	_	_
суп	_	N.Masc.Inan	A1	Golosa, MiP, МН	2	супы	Acc.Plur	_	_	_	_
суп	_	N.Masc.Inan	A1	Golosa, MiP, МН	3	супе	Loc.Sing	_	_	_	_
аэропорт	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН, Поехали	1	аэропорту	Loc.Sing	_	_	_	_
аэропорт	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН, Поехали	2	аэропорта	Gen.Sing	_	_	_	_
аэропорт	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН, Поехали	3	аэропорт	Acc.Sing	_	_	_	_
сыр	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН, Кс	1	сыр	Acc.Sing	_	_	_	_
сыр	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН, Кс	2	сыром	Ins.Sing	_	_	_	_
сыр	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН, Кс	3	сыра	Gen.Sing	_	_	_	_
юрист	_	N.Masc.Anim	A1	Golosa, MiP, МН	1	юристов	Gen.Plur	_	_	_	_
юрист	_	N.Masc.Anim	A1	Golosa, MiP, МН	2	юристы	Nom.Plur	_	_	_	_
юрист	_	N.Masc.Anim	A1	Golosa, MiP, МН	3	юриста	Gen.Sing	_	_	_	_
умный	_	A	A1	Golosa, MiP, LM, МН	1	умный	Nom.Masc.Sing	_	_	_	_
умный	_	A	A1	Golosa, MiP, LM, МН	2	умные	Nom.Plur	_	_	_	_
умный	_	A	A1	Golosa, MiP, LM, МН	3	умных	Gen.Plur	_	_	_	_
завтрак	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	завтрак	Acc.Sing	_	_	_	_
завтрак	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	завтрака	Gen.Sing	_	_	_	_
завтрак	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	завтраком	Ins.Sing	_	_	_	_
курица	_	N.Fem.Anim	A1	Golosa, MiP, МН, Кс	1	куры	Nom.Plur	_	_	_	_
курица	_	N.Fem.Anim	A1	Golosa, MiP, МН, Кс	2	курицу	Acc.Sing	_	_	_	_
курица	_	N.Fem.Anim	A1	Golosa, MiP, МН, Кс	3	курица	Nom.Sing	_	_	_	_
младший	_	A	A1	Golosa, МН	1	младший	Nom.Masc.Sing	_	_	_	_
младший	_	A	A1	Golosa, МН	2	младших	Gen.Plur	_	_	_	_
младший	_	A	A1	Golosa, МН	3	младшего	Gen.Masc.Sing	_	_	_	_
конверт	_	N.Masc.Inan	A1	MiP, LM, МН	1	конверт	Acc.Sing	_	_	_	_
конверт	_	N.Masc.Inan	A1	MiP, LM, МН	2	конверта	Gen.Sing	_	_	_	_
конверт	_	N.Masc.Inan	A1	MiP, LM, МН	3	конверты	Nom.Plur	_	_	_	_
копейка	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	копейки	Gen.Sing	_	_	_	_
копейка	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	копеек	Gen.Plur	_	_	_	_
копейка	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	копейку	Acc.Sing	_	_	_	_
фабрика	_	N.Fem.Inan	A1	LM, МН	1	фабрике	Loc.Sing	_	_	_	_
фабрика	_	N.Fem.Inan	A1	LM, МН	2	фабрики	Gen.Sing	_	_	_	_
фабрика	_	N.Fem.Inan	A1	LM, МН	3	фабрика	Nom.Sing	_	_	_	_
касса	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	1	кассе	Loc.Sing	_	_	_	_
касса	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	2	кассу	Acc.Sing	_	_	_	_
касса	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	3	кассы	Gen.Sing	_	_	_	_
тетрадь	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	тетрадь	Acc.Sing	_	_	_	_
тетрадь	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	тетрадями	Ins.Plur	_	_	_	_
тетрадь	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	тетради	Gen.Sing	_	_	_	_
приезжать	_	V	A1	Golosa, MiP, МН	1	приезжали	Plur.Past	_	_	_	путешествие
приезжать	_	V	A1	Golosa, MiP, МН	2	приезжают	Plur.3.Pres/Fut	_	_	_	путешествие
приезжать	_	V	A1	Golosa, MiP, МН	3	приезжает	Sing.3.Pres/Fut	_	_	_	путешествие
голубой	_	A	A1	Golosa, MiP, МН	1	голубой	Nom.Masc.Sing	_	_	_	_
голубой	_	A	A1	Golosa, MiP, МН	2	голубую	Acc.Fem.Sing	_	_	_	_
голубой	_	A	A1	Golosa, MiP, МН	3	голубым	Ins.Masc.Sing	_	_	_	_
гитара	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	гитару	Acc.Sing	_	_	_	_
гитара	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	гитарой	Ins.Sing	_	_	_	_
гитара	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	гитара	Nom.Sing	_	_	_	_
чашка	_	N.Fem.Inan	A1	LM, МН	1	чашку	Acc.Sing	_	_	_	_
чашка	_	N.Fem.Inan	A1	LM, МН	2	чашки	Gen.Sing	_	_	_	_
чашка	_	N.Fem.Inan	A1	LM, МН	3	чашкой	Ins.Sing	_	_	_	_
южный	_	A	A1	МН	1	южной	Gen.Fem.Sing	_	_	_	_
южный	_	A	A1	МН	2	южных	Gen.Plur	_	_	_	_
южный	_	A	A1	МН	3	южные	Nom.Plur	_	_	_	_
мороженое	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН	1	мороженое	Acc.Sing	_	_	_	_
мороженое	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН	2	мороженым	Ins.Sing	_	_	_	_
мороженое	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН	3	мороженого	Gen.Sing	_	_	_	_
синий	_	A	A1	Golosa, MiP, LM, МН	1	синий	Nom.Masc.Sing	_	_	_	_
синий	_	A	A1	Golosa, MiP, LM, МН	2	синие	Nom.Plur	_	_	_	_
синий	_	A	A1	Golosa, MiP, LM, МН	3	синим	Ins.Masc.Sing	_	_	_	_
столовая	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	столовой	Loc.Sing	_	_	_	_
столовая	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	столовую	Acc.Sing	_	_	_	_
столовая	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	столовая	Nom.Sing	_	_	_	_
сахар	_	N.Masc.Inan	A1	Golosa, MiP, МН	1	сахар	Acc.Sing	_	_	_	_
сахар	_	N.Masc.Inan	A1	Golosa, MiP, МН	2	сахару	Gen.Sing	_	_	_	_
сахар	_	N.Masc.Inan	A1	Golosa, MiP, МН	3	сахара	Gen.Sing	_	_	_	_
карандаш	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	карандаш	Acc.Sing	_	_	_	_
карандаш	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	карандашом	Ins.Sing	_	_	_	_
карандаш	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	карандаша	Gen.Sing	_	_	_	_
рад	_	A	A1	LM, МН	1	рад	Masc.Sing	_	_	_	_
рад	_	A	A1	LM, МН	2	рады	Plur	_	_	_	_
рад	_	A	A1	LM, МН	3	рада	Fem.Sing	_	_	_	_
разумный	_	A	A1	МН	1	разумными	Ins.Plur	_	_	_	_
разумный	_	A	A1	МН	2	разумная	Nom.Fem.Sing	_	_	_	_
разумный	_	A	A1	МН	3	разумных	Gen.Plur	_	_	_	_
коммуникация	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	коммуникаций	Gen.Plur	_	_	_	_
коммуникация	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	коммуникации	Gen.Sing	_	_	_	_
коммуникация	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	коммуникациям	Dat.Plur	_	_	_	_
продолжать	_	V	A1	МН	1	продолжает	Sing.3.Pres/Fut	_	_	_	время, учеба/работа
продолжать	_	V	A1	МН	2	продолжал	Masc.Sing.Past	_	_	_	время, учеба/работа
продолжать	_	V	A1	МН	3	продолжать	Inf	_	_	_	время, учеба/работа
картошка	_	N.Fem.Inan	A1	Golosa, MiP, МН, Кс	1	картошку	Acc.Sing	_	_	_	_
картошка	_	N.Fem.Inan	A1	Golosa, MiP, МН, Кс	2	картошки	Gen.Sing	_	_	_	_
картошка	_	N.Fem.Inan	A1	Golosa, MiP, МН, Кс	3	картошкой	Ins.Sing	_	_	_	_
балет	_	N.Masc.Inan	A1	Golosa, MiP, МН	1	балета	Gen.Sing	_	_	_	_
балет	_	N.Masc.Inan	A1	Golosa, MiP, МН	2	балет	Acc.Sing	_	_	_	_
балет	_	N.Masc.Inan	A1	Golosa, MiP, МН	3	балетов	Gen.Plur	_	_	_	_
архитектура	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	архитектуры	Gen.Sing	_	_	_	_
архитектура	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	архитектура	Nom.Sing	_	_	_	_
архитектура	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	архитектуре	Dat.Sing	_	_	_	_
талантливый	_	A	A1	МН	1	талантливый	Nom.Masc.Sing	_	_	_	_
талантливый	_	A	A1	МН	2	талантливые	Nom.Plur	_	_	_	_
талантливый	_	A	A1	МН	3	талантливого	Gen.Masc.Sing	_	_	_	_
ужин	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	ужин	Acc.Sing	_	_	_	_
ужин	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	ужина	Gen.Sing	_	_	_	_
ужин	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	ужину	Dat.Sing	_	_	_	_
национальность	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	национальности	Gen.Sing	_	_	_	_
национальность	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	национальность	Nom.Sing	_	_	_	_
национальность	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	национальностей	Gen.Plur	_	_	_	_
лампа	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	1	лампы	Gen.Sing	_	_	_	_
лампа	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	2	лампу	Acc.Sing	_	_	_	_
лампа	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	3	лампа	Nom.Sing	_	_	_	_
биология	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	биологии	Gen.Sing	_	_	_	_
биология	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	биология	Nom.Sing	_	_	_	_
биология	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	биологию	Acc.Sing	_	_	_	_
чайник	_	N.Masc.Inan	A1	LM, МН	1	чайника	Gen.Sing	_	_	_	_
чайник	_	N.Masc.Inan	A1	LM, МН	2	чайник	Acc.Sing	_	_	_	_
чайник	_	N.Masc.Inan	A1	LM, МН	3	чайников	Gen.Plur	_	_	_	_
бытовой	_	A	A1	МН	1	бытовых	Gen.Plur	_	_	_	_
бытовой	_	A	A1	МН	2	бытовые	Inan.Acc.Plur	_	_	_	_
бытовой	_	A	A1	МН	3	бытового	Gen.Masc.Sing	_	_	_	_
пятница	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	1	пятницу	Acc.Sing	_	_	_	_
пятница	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	2	пятница	Nom.Sing	_	_	_	_
пятница	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	3	пятницы	Gen.Sing	_	_	_	_
дешевый	_	A	A1	МН	1	дешевле	Comp	_	_	_	_
дешевый	_	A	A1	МН	2	дешёвый	Nom.Masc.Sing	_	_	_	_
дешевый	_	A	A1	МН	3	дешёвая	Nom.Fem.Sing	_	_	_	_
фрукт	_	N.Masc.Inan	A1	LM, МН	1	фрукты	Nom.Plur	_	_	_	_
фрукт	_	N.Masc.Inan	A1	LM, МН	2	фруктов	Gen.Plur	_	_	_	_
фрукт	_	N.Masc.Inan	A1	LM, МН	3	фруктам	Dat.Plur	_	_	_	_
четверг	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН, Кс	1	четверг	Acc.Sing	_	_	_	_
четверг	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН, Кс	2	четвергам	Dat.Plur	_	_	_	_
четверг	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН, Кс	3	четверга	Gen.Sing	_	_	_	_
колбаса	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	1	колбасы	Gen.Sing	_	_	_	_
колбаса	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	2	колбасу	Acc.Sing	_	_	_	_
колбаса	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	3	колбаса	Nom.Sing	_	_	_	_
книжный	_	A	A1	Golosa, MiP, LM, МН	1	книжной	Gen.Fem.Sing	_	_	_	_
книжный	_	A	A1	Golosa, MiP, LM, МН	2	книжный	Nom.Masc.Sing	_	_	_	_
книжный	_	A	A1	Golosa, MiP, LM, МН	3	книжного	Gen.Neut.Sing	_	_	_	_
теннис	_	N.Masc.Inan	A1	MiP, LM, МН	1	теннису	Dat.Sing	_	_	_	_
теннис	_	N.Masc.Inan	A1	MiP, LM, МН	2	тенниса	Gen.Sing	_	_	_	_
теннис	_	N.Masc.Inan	A1	MiP, LM, МН	3	теннис	Nom.Sing	_	_	_	_
паспорт	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	паспорт	Acc.Sing	_	_	_	_
паспорт	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	паспорту	Dat.Sing	_	_	_	_
паспорт	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	паспортом	Ins.Sing	_	_	_	_
студенческий	_	A	A1	МН	1	студенческий	Nom.Masc.Sing	_	_	_	_
студенческий	_	A	A1	МН	2	студенческого	Gen.Masc.Sing	_	_	_	_
студенческий	_	A	A1	МН	3	студенческих	Gen.Plur	_	_	_	_
овощ	_	N.Masc.Inan	A1	МН	1	овощи	Acc.Plur	_	_	_	_
овощ	_	N.Masc.Inan	A1	МН	2	овощей	Gen.Plur	_	_	_	_
овощ	_	N.Masc.Inan	A1	МН	3	овощу	Gen.Sing	_	_	_	_
просить	_	V	A1	MiP, LM, МН	1	прошу	Sing.1.Pres/Fut	_	_	_	люди, общение
просить	_	V	A1	MiP, LM, МН	2	просит	Sing.3.Pres/Fut	_	_	_	люди, общение
просить	_	V	A1	MiP, LM, МН	3	просил	Masc.Sing.Past	_	_	_	люди, общение
виза	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	1	визы	Nom.Plur	_	_	_	_
виза	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	2	виз	Gen.Plur	_	_	_	_
виза	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	3	визу	Acc.Sing	_	_	_	_
троллейбус	_	N.Masc.Inan	A1	MiP, LM, МН	1	троллейбусе	Loc.Sing	_	_	_	_
троллейбус	_	N.Masc.Inan	A1	MiP, LM, МН	2	троллейбусы	Nom.Plur	_	_	_	_
троллейбус	_	N.Masc.Inan	A1	MiP, LM, МН	3	троллейбусов	Gen.Plur	_	_	_	_
аптека	_	N.Fem.Inan	A1	MiP, МН, Поехали	1	аптеку	Acc.Sing	_	_	_	_
аптека	_	N.Fem.Inan	A1	MiP, МН, Поехали	2	аптеке	Loc.Sing	_	_	_	_
аптека	_	N.Fem.Inan	A1	MiP, МН, Поехали	3	аптека	Nom.Sing	_	_	_	_
