Lemma	Eng Gloss	POS	Level	Word source	Ex. ID	Form 	Analysis	Example Sentence	Translation	Reference	Topic(s)
перевозить	_	V	B1	LM	1	перевозят	Plur.3.Pres/Fut	_	_	_	_
перевозить	_	V	B1	LM	2	перевозить	Inf	_	_	_	_
перевозить	_	V	B1	LM	3	перевозили	Plur.Past	_	_	_	_
перенашивать	_	V	B1	LM	1	перенашивать	Inf	_	_	_	_
перенести	_	V	B1	LM	1	перенести	Inf	_	_	_	_
перенести	_	V	B1	LM	2	перенёс	Masc.Sing.Past	_	_	_	_
перенести	_	A	B1	LM	3	перенесён	Masc.Sing	_	_	_	_
переставать	_	V	B1	LM	1	перестаёт	Sing.3.Pres/Fut	_	_	_	_
переставать	_	V	B1	LM	2	перестают	Plur.3.Pres/Fut	_	_	_	_
переставать	_	V	B1	LM	3	переставая	Pres/Fut	_	_	_	_
переулок	_	N.Masc.Inan	B1	LM	1	переулок	Acc.Sing	_	_	_	_
переулок	_	N.Masc.Inan	B1	LM	2	переулке	Loc.Sing	_	_	_	_
переулок	_	N.Masc.Inan	B1	LM	3	переулку	Dat.Sing	_	_	_	_
перо	_	N.Neut.Inan	B1	Golosa, LM	1	пера	Gen.Sing	_	_	_	_
перо	_	N.Neut.Inan	B1	Golosa, LM	2	перу	Dat.Sing	_	_	_	_
перо	_	N.Neut.Inan	B1	Golosa, LM	3	перо	Nom.Sing	_	_	_	_
песок	_	N.Masc.Inan	B1	LM	1	песок	Acc.Sing	_	_	_	_
песок	_	N.Masc.Inan	B1	LM	2	песка	Gen.Sing	_	_	_	_
песок	_	N.Masc.Inan	B1	LM	3	песком	Ins.Sing	_	_	_	_
кроссовок	_	N.Masc.Inan	B1	LM	1	кроссовках	Loc.Plur	_	_	_	_
кроссовок	_	N.Masc.Inan	B1	LM	2	кроссовки	Acc.Plur	_	_	_	_
пессимист	_	N.Masc.Anim	B1	LM	1	пессимисты	Nom.Plur	_	_	_	_
пессимист	_	N.Masc.Anim	B1	LM	2	пессимист	Nom.Sing	_	_	_	_
пессимист	_	N.Masc.Anim	B1	LM	3	пессимистом	Ins.Sing	_	_	_	_
печатать	_	V	B1	Golosa, LM	1	печатали	Plur.Past	_	_	_	_
печатать	_	V	B1	Golosa, LM	2	печатают	Plur.3.Pres/Fut	_	_	_	_
печатать	_	V	B1	Golosa, LM	3	печатать	Inf	_	_	_	_
прилагательное	_	N.Neut.Inan	B1	LM	1	прилагательных	Gen.Plur	_	_	_	_
прилагательное	_	N.Neut.Inan	B1	LM	2	прилагательным	Ins.Sing	_	_	_	_
прилагательное	_	N.Neut.Inan	B1	LM	3	прилагательное	Nom.Sing	_	_	_	_
нечего	_	V	B1	LM	1	нечего		_	_	_	_
пицца	_	N.Fem.Inan	B1	Golosa, LM	1	пицца	Nom.Sing	_	_	_	_
платок	_	N.Masc.Inan	B1	LM, Поехали	1	платок	Acc.Sing	_	_	_	_
платок	_	N.Masc.Inan	B1	LM, Поехали	2	платком	Ins.Sing	_	_	_	_
платок	_	N.Masc.Inan	B1	LM, Поехали	3	платке	Loc.Sing	_	_	_	_
плач	_	N.Masc.Inan	B1	LM	1	плач	Nom.Sing	_	_	_	_
плач	_	N.Masc.Inan	B1	LM	2	плачи	Nom.Plur	_	_	_	_
плач	_	N.Masc.Inan	B1	LM	3	плаче	Loc.Sing	_	_	_	_
плечо	_	N.Neut.Inan	B1	Golosa, LM	1	плечами	Ins.Plur	_	_	_	_
плечо	_	N.Neut.Inan	B1	Golosa, LM	2	плечо	Acc.Sing	_	_	_	_
плечо	_	N.Neut.Inan	B1	Golosa, LM	3	плечи	Acc.Plur	_	_	_	_
побежать	_	V	B1	LM	1	побежал	Masc.Sing.Past	_	_	_	_
побежать	_	V	B1	LM	2	побежала	Fem.Sing.Past	_	_	_	_
побежать	_	V	B1	LM	3	побежали	Plur.Past	_	_	_	_
побеседовать	_	V	B1	LM	1	побеседовать	Inf	_	_	_	_
побриться	_	V	B1	LM	1	побриться	Inf	_	_	_	_
побриться	_	V	B1	LM	2	побрился	Masc.Sing.Past	_	_	_	_
побриться	_	V	B1	LM	3	побреешься	Sing.2.Pres/Fut	_	_	_	_
повесить	_	V	B1	LM	1	повесил	Masc.Sing.Past	_	_	_	_
повесить	_	V	B1	LM	2	повесят	Plur.3.Pres/Fut	_	_	_	_
повесить	_	V	B1	LM	3	повесить	Inf	_	_	_	_
погибать	_	V	B1	LM	1	погибает	Sing.3.Pres/Fut	_	_	_	_
погибать	_	V	B1	LM	2	погибают	Plur.3.Pres/Fut	_	_	_	_
погибать	_	V	B1	LM	3	погибали	Plur.Past	_	_	_	_
подготовка	_	N.Fem.Inan	B1	Golosa, LM	1	подготовки	Gen.Sing	_	_	_	_
подготовка	_	N.Fem.Inan	B1	Golosa, LM	2	подготовка	Nom.Sing	_	_	_	_
подготовка	_	N.Fem.Inan	B1	Golosa, LM	3	подготовке	Loc.Sing	_	_	_	_
подниматься	_	V	B1	Golosa, LM	1	поднимается	Sing.3.Pres/Fut	_	_	_	_
подниматься	_	V	B1	Golosa, LM	2	поднимались	Plur.Past	_	_	_	_
подниматься	_	V	B1	Golosa, LM	3	поднималась	Fem.Sing.Past	_	_	_	_
подписывать	_	V	B1	LM	1	подписывают	Plur.3.Pres/Fut	_	_	_	_
подписывать	_	V	B1	LM	2	подписывать	Inf	_	_	_	_
подписывать	_	V	B1	LM	3	подписывал	Masc.Sing.Past	_	_	_	_
подходить	_	V	B1	Golosa, LM	1	подходит	Sing.3.Pres/Fut	_	_	_	_
подходить	_	V	B1	Golosa, LM	2	подходить	Inf	_	_	_	_
подходить	_	V	B1	Golosa, LM	3	подходят	Plur.3.Pres/Fut	_	_	_	_
подъезжать	_	V	B1	Golosa, LM	1	подъезжаю	Sing.1.Pres/Fut	_	_	_	_
подъезжать	_	V	B1	Golosa, LM	2	подъезжала	Fem.Sing.Past	_	_	_	_
подъезжать	_	V	B1	Golosa, LM	3	подъезжаешь	Sing.2.Pres/Fut	_	_	_	_
поесть	_	V	B1	Golosa, LM	1	поесть	Inf	_	_	_	_
поесть	_	V	B1	Golosa, LM	2	поели	Plur.Past	_	_	_	_
поесть	_	V	B1	Golosa, LM	3	поел	Masc.Sing.Past	_	_	_	_
пожениться	_	V	B1	LM	1	пожениться	Inf	_	_	_	_
пожениться	_	V	B1	LM	2	поженимся	Plur.1.Pres/Fut	_	_	_	_
пожениться	_	V	B1	LM	3	поженились	Plur.Past	_	_	_	_
поздороваться	_	V	B1	LM	1	поздоровался	Masc.Sing.Past	_	_	_	_
поздороваться	_	V	B1	LM	2	поздороваться	Inf	_	_	_	_
поздороваться	_	V	B1	LM	3	поздоровалась	Fem.Sing.Past	_	_	_	_
познакомить	_	V	B1	LM	1	познакомили	Plur.Past	_	_	_	_
познакомить	_	V	B1	LM	2	познакомил	Masc.Sing.Past	_	_	_	_
познакомить	_	V	B1	LM	3	познакомлю	Sing.1.Pres/Fut	_	_	_	_
поймать	_	V	B1	MiP, LM	1	поймать	Inf	_	_	_	_
поймать	_	V	B1	MiP, LM	2	поймал	Masc.Sing.Past	_	_	_	_
поймать	_	V	B1	MiP, LM	3	поймали	Plur.Past	_	_	_	_
показываться	_	V	B1	LM	1	показывается	Sing.3.Pres/Fut	_	_	_	_
показываться	_	V	B1	LM	2	показывался	Masc.Sing.Past	_	_	_	_
показываться	_	V	B1	LM	3	показываться	Inf	_	_	_	_
покормить	_	V	B1	LM	1	покормлю	Sing.1.Pres/Fut	_	_	_	_
покормить	_	V	B1	LM	2	покормить	Inf	_	_	_	_
покупатель	_	N.Masc.Anim	B1	Golosa, MiP, LM	1	покупателей	Gen.Plur	_	_	_	_
покупатель	_	N.Masc.Anim	B1	Golosa, MiP, LM	2	покупатель	Nom.Sing	_	_	_	_
покупатель	_	N.Masc.Anim	B1	Golosa, MiP, LM	3	покупателю	Dat.Sing	_	_	_	_
политехнический	_	A	B1	LM	1	политехнический	Acc.Masc.Sing	_	_	_	_
политехнический	_	A	B1	LM	2	политехническая	Nom.Fem.Sing	_	_	_	_
полиция	_	N.Fem.Inan	B1	Golosa, LM	1	полиции	Gen.Sing	_	_	_	_
полиция	_	N.Fem.Inan	B1	Golosa, LM	2	полицию	Acc.Sing	_	_	_	_
полиция	_	N.Fem.Inan	B1	Golosa, LM	3	полиция	Nom.Sing	_	_	_	_
полный	_	A	B1	LM	1	полный	Nom.Masc.Sing	_	_	_	_
полный	_	A	B1	LM	2	полная	Nom.Fem.Sing	_	_	_	_
полный	_	A	B1	LM	3	полной	Loc.Fem.Sing	_	_	_	_
полотенце	_	N.Neut.Inan	B1	LM, Поехали	1	полотенцем	Ins.Sing	_	_	_	_
полотенце	_	N.Neut.Inan	B1	LM, Поехали	2	полотенце	Acc.Sing	_	_	_	_
полотенце	_	N.Neut.Inan	B1	LM, Поехали	3	полотенцами	Ins.Plur	_	_	_	_
пользоваться	_	V	B1	Golosa, LM	1	пользоваться	Inf	_	_	_	_
пользоваться	_	V	B1	Golosa, LM	2	пользуются	Plur.3.Pres/Fut	_	_	_	_
пользоваться	_	V	B1	Golosa, LM	3	пользовались	Plur.Past	_	_	_	_
помидор	_	N.Masc.Inan	B1	Golosa, LM, Поехали	1	помидоры	Nom.Plur	_	_	_	_
помидор	_	N.Masc.Inan	B1	Golosa, LM, Поехали	2	помидорами	Ins.Plur	_	_	_	_
помидор	_	N.Masc.Inan	B1	Golosa, LM, Поехали	3	помидором	Ins.Sing	_	_	_	_
поступь	_	N.Fem.Inan	B1	LM	1	поступь	Nom.Sing	_	_	_	_
попробовать	_	V	B1	LM	1	попробовать	Inf	_	_	_	_
попробовать	_	V	B1	LM	2	попробуем	Imper.Plur.1	_	_	_	_
попробовать	_	V	B1	LM	3	попробуй	Imper.Sing.2	_	_	_	_
именительный	_	A	B1	LM	1	именительном	Loc.Masc.Sing	_	_	_	_
попрощаться	_	V	B1	LM	1	попрощался	Masc.Sing.Past	_	_	_	_
попрощаться	_	V	B1	LM	2	попрощались	Plur.Past	_	_	_	_
попрощаться	_	V	B1	LM	3	попрощаться	Inf	_	_	_	_
причастие	_	N.Neut.Inan	B1	LM	1	причастие	Nom.Sing	_	_	_	_
императив	_	N.Masc.Inan	B1	LM	1	императивов	Gen.Plur	_	_	_	_
императив	_	N.Masc.Inan	B1	LM	2	императива	Gen.Sing	_	_	_	_
дискета	_	N.Fem.Inan	B1	LM	1	дискеты	Gen.Sing	_	_	_	_
дискета	_	N.Fem.Inan	B1	LM	2	дискете	Loc.Sing	_	_	_	_
приставка	_	N.Fem.Inan	B1	LM	1	приставки	Gen.Sing	_	_	_	_
приставка	_	N.Fem.Inan	B1	LM	2	приставка	Nom.Sing	_	_	_	_
попытаться	_	V	B1	LM	1	попытаться	Inf	_	_	_	_
попытаться	_	V	B1	LM	2	попытались	Plur.Past	_	_	_	_
попытаться	_	V	B1	LM	3	попытался	Masc.Sing.Past	_	_	_	_
поражение	_	N.Neut.Inan	B1	LM	1	поражения	Gen.Sing	_	_	_	_
поражение	_	N.Neut.Inan	B1	LM	2	поражение	Acc.Sing	_	_	_	_
поражение	_	N.Neut.Inan	B1	LM	3	поражений	Gen.Plur	_	_	_	_
порт	_	N.Masc.Inan	B1	LM	1	порта	Gen.Sing	_	_	_	_
порт	_	N.Masc.Inan	B1	LM	2	порту	Loc.Sing	_	_	_	_
порт	_	N.Masc.Inan	B1	LM	3	порт	Acc.Sing	_	_	_	_
портрет	_	N.Masc.Inan	B1	LM	1	портрет	Nom.Sing	_	_	_	_
портрет	_	N.Masc.Inan	B1	LM	2	портреты	Nom.Plur	_	_	_	_
портрет	_	N.Masc.Inan	B1	LM	3	портрета	Gen.Sing	_	_	_	_
посещать	_	V	B1	LM	1	посещать	Inf	_	_	_	_
посещать	_	V	B1	LM	2	посещает	Sing.3.Pres/Fut	_	_	_	_
посещать	_	V	B1	LM	3	посещают	Plur.3.Pres/Fut	_	_	_	_
посидеть	_	V	B1	MiP, LM	1	посидеть	Inf	_	_	_	_
посидеть	_	V	B1	MiP, LM	2	посидели	Plur.Past	_	_	_	_
посидеть	_	V	B1	MiP, LM	3	посидел	Masc.Sing.Past	_	_	_	_
пословица	_	N.Fem.Inan	B1	LM	1	пословица	Nom.Sing	_	_	_	_
пословица	_	N.Fem.Inan	B1	LM	2	пословиц	Gen.Plur	_	_	_	_
пословица	_	N.Fem.Inan	B1	LM	3	пословицы	Acc.Plur	_	_	_	_
посоветоваться	_	V	B1	LM	1	посоветоваться	Inf	_	_	_	_
посоветоваться	_	V	B1	LM	2	посоветовавшись	Past	_	_	_	_
посоветоваться	_	V	B1	LM	3	посоветуйтесь	Imper.Plur.2	_	_	_	_
пост	_	N.Masc.Inan	B1	LM	1	пост	Acc.Sing	_	_	_	_
пост	_	N.Masc.Inan	B1	LM	2	поста	Gen.Sing	_	_	_	_
пост	_	N.Masc.Inan	B1	LM	3	посту	Loc.Sing	_	_	_	_
постараться	_	V	B1	LM	1	постараемся	Plur.1.Pres/Fut	_	_	_	_
постараться	_	V	B1	LM	2	постараюсь	Sing.1.Pres/Fut	_	_	_	_
постараться	_	V	B1	LM	3	постарался	Masc.Sing.Past	_	_	_	_
посчитать	_	V	B1	LM	1	посчитали	Plur.Past	_	_	_	_
посчитать	_	V	B1	LM	2	посчитать	Inf	_	_	_	_
посчитать	_	V	B1	LM	3	посчитала	Fem.Sing.Past	_	_	_	_
потолок	_	N.Masc.Inan	B1	LM	1	потолка	Gen.Sing	_	_	_	_
потолок	_	N.Masc.Inan	B1	LM	2	потолке	Loc.Sing	_	_	_	_
потолок	_	N.Masc.Inan	B1	LM	3	потолком	Ins.Sing	_	_	_	_
потребовать	_	V	B1	LM	1	потребует	Sing.3.Pres/Fut	_	_	_	_
потребовать	_	V	B1	LM	2	потребовал	Masc.Sing.Past	_	_	_	_
потребовать	_	V	B1	LM	3	потребовать	Inf	_	_	_	_
похвалить	_	V	B1	LM	1	похвалил	Masc.Sing.Past	_	_	_	_
похвалить	_	V	B1	LM	2	похвалить	Inf	_	_	_	_
похвалить	_	V	B1	LM	3	похвалили	Plur.Past	_	_	_	_
похожий	_	A	B1	LM	1	похож	Masc.Sing	_	_	_	_
похожий	_	A	B1	LM	2	похожи	Plur	_	_	_	_
похожий	_	A	B1	LM	3	похоже	Neut.Sing	_	_	_	_
правило	_	N.Neut.Inan	B1	LM	1	правило	Nom.Sing	_	_	_	_
правило	_	N.Neut.Inan	B1	LM	2	правил	Gen.Plur	_	_	_	_
правило	_	N.Neut.Inan	B1	LM	3	правила	Nom.Plur	_	_	_	_
практика	_	N.Fem.Inan	B1	Golosa, LM	1	практика	Nom.Sing	_	_	_	_
практика	_	N.Fem.Inan	B1	Golosa, LM	2	практике	Loc.Sing	_	_	_	_
практика	_	N.Fem.Inan	B1	Golosa, LM	3	практику	Acc.Sing	_	_	_	_
практический	_	A	B1	LM	1	практической	Gen.Fem.Sing	_	_	_	_
практический	_	A	B1	LM	2	практическую	Acc.Fem.Sing	_	_	_	_
практический	_	A	B1	LM	3	практическое	Inan.Acc.Neut.Sing	_	_	_	_
предлагать	_	V	B1	Golosa, MiP, LM	1	предлагает	Sing.3.Pres/Fut	_	_	_	_
предлагать	_	V	B1	Golosa, MiP, LM	2	предлагают	Plur.3.Pres/Fut	_	_	_	_
предлагать	_	V	B1	Golosa, MiP, LM	3	предлагали	Plur.Past	_	_	_	_
предложение	_	N.Neut.Inan	B1	LM	1	предложений	Gen.Plur	_	_	_	_
предложение	_	N.Neut.Inan	B1	LM	2	предложение	Nom.Sing	_	_	_	_
предложение	_	N.Neut.Inan	B1	LM	3	предложения	Acc.Plur	_	_	_	_
весть	_	N.Fem.Inan	B1	LM	1	вести	Gen.Sing	_	_	_	_
весть	_	V	B1	LM	2	весть	Sing.3.Pres/Fut	_	_	_	_
весть	_	N.Fem.Inan	B1	LM	3	вестью	Ins.Sing	_	_	_	_
представитель	_	N.Masc.Anim	B1	LM	1	представителей	Gen.Plur	_	_	_	_
представитель	_	N.Masc.Anim	B1	LM	2	представители	Nom.Plur	_	_	_	_
представитель	_	N.Masc.Anim	B1	LM	3	представитель	Nom.Sing	_	_	_	_
приводить	_	V	B1	LM	1	приводит	Sing.3.Pres/Fut	_	_	_	_
приводить	_	V	B1	LM	2	приводят	Plur.3.Pres/Fut	_	_	_	_
приводить	_	V	B1	LM	3	приводить	Inf	_	_	_	_
привозить	_	V	B1	Golosa, LM	1	привозят	Plur.3.Pres/Fut	_	_	_	_
привозить	_	V	B1	Golosa, LM	2	привозил	Masc.Sing.Past	_	_	_	_
привозить	_	V	B1	Golosa, LM	3	привозило	Neut.Sing.Past	_	_	_	_
привыкать	_	V	B1	LM	1	привыкает	Sing.3.Pres/Fut	_	_	_	_
привыкать	_	V	B1	LM	2	привыкать	Inf	_	_	_	_
привыкать	_	V	B1	LM	3	привыкаешь	Sing.2.Pres/Fut	_	_	_	_
приказывать	_	V	B1	LM	1	приказывал	Masc.Sing.Past	_	_	_	_
приказывать	_	V	B1	LM	2	приказывают	Plur.3.Pres/Fut	_	_	_	_
прилетать	_	V	B1	Golosa, MiP, LM	1	прилетали	Plur.Past	_	_	_	_
прилетать	_	V	B1	Golosa, MiP, LM	2	прилетал	Masc.Sing.Past	_	_	_	_
прилетать	_	V	B1	Golosa, MiP, LM	3	прилетай	Imper.Sing.2	_	_	_	_
принадлежать	_	V	B1	Golosa, LM	1	принадлежит	Sing.3.Pres/Fut	_	_	_	_
принадлежать	_	V	B1	Golosa, LM	2	принадлежат	Plur.3.Pres/Fut	_	_	_	_
принадлежать	_	V	B1	Golosa, LM	3	принадлежал	Masc.Sing.Past	_	_	_	_
принимать	_	V	B1	Golosa, LM	1	принимать	Inf	_	_	_	_
принимать	_	V	B1	Golosa, LM	2	принимает	Sing.3.Pres/Fut	_	_	_	_
принимать	_	V	B1	Golosa, LM	3	принимают	Plur.3.Pres/Fut	_	_	_	_
приносить	_	V	B1	Golosa, LM	1	приносит	Sing.3.Pres/Fut	_	_	_	_
приносить	_	V	B1	Golosa, LM	2	приносят	Plur.3.Pres/Fut	_	_	_	_
приносить	_	V	B1	Golosa, LM	3	приносить	Inf	_	_	_	_
присылать	_	V	B1	Golosa, LM	1	присылать	Inf	_	_	_	_
присылать	_	V	B1	Golosa, LM	2	присылали	Plur.Past	_	_	_	_
присылать	_	V	B1	Golosa, LM	3	присылают	Plur.3.Pres/Fut	_	_	_	_
проанализировать	_	V	B1	LM	1	проанализировать	Inf	_	_	_	_
проанализировать	_	V	B1	LM	2	проанализируем	Imper.Plur.1	_	_	_	_
проанализировать	_	A	B1	LM	3	проанализированы	Plur	_	_	_	_
пробовать	_	V	B1	LM	1	пробовал	Masc.Sing.Past	_	_	_	_
пробовать	_	V	B1	LM	2	пробовали	Plur.Past	_	_	_	_
пробовать	_	V	B1	LM	3	пробовать	Inf	_	_	_	_
проверять	_	V	B1	LM	1	проверять	Inf	_	_	_	_
проверять	_	V	B1	LM	2	проверяют	Plur.3.Pres/Fut	_	_	_	_
проверять	_	V	B1	LM	3	проверяя	Pres/Fut	_	_	_	_
проводить	_	V	B1	Golosa, LM	1	проводить	Inf	_	_	_	_
проводить	_	V	B1	Golosa, LM	2	проводит	Sing.3.Pres/Fut	_	_	_	_
проводить	_	V	B1	Golosa, LM	3	проводили	Plur.Past	_	_	_	_
провожать	_	V	B1	LM	1	провожать	Inf	_	_	_	_
провожать	_	V	B1	LM	2	провожал	Masc.Sing.Past	_	_	_	_
провожать	_	V	B1	LM	3	провожали	Plur.Past	_	_	_	_
прогресс	_	N.Masc.Inan	B1	LM	1	прогресса	Gen.Sing	_	_	_	_
прогресс	_	N.Masc.Inan	B1	LM	2	прогресс	Acc.Sing	_	_	_	_
прогресс	_	N.Masc.Inan	B1	LM	3	прогрессу	Dat.Sing	_	_	_	_
прогулка	_	N.Fem.Inan	B1	LM	1	прогулок	Gen.Plur	_	_	_	_
прогулка	_	N.Fem.Inan	B1	LM	2	прогулку	Acc.Sing	_	_	_	_
прогулка	_	N.Fem.Inan	B1	LM	3	прогулки	Nom.Plur	_	_	_	_
продавщица	_	N.Fem.Anim	B1	Golosa, MiP, LM	1	продавщица	Nom.Sing	_	_	_	_
продавщица	_	N.Fem.Anim	B1	Golosa, MiP, LM	2	продавщицы	Nom.Plur	_	_	_	_
продавщица	_	N.Fem.Anim	B1	Golosa, MiP, LM	3	продавщицей	Ins.Sing	_	_	_	_
проезжать	_	V	B1	LM	1	проезжать	Inf	_	_	_	_
проезжать	_	V	B1	LM	2	проезжали	Plur.Past	_	_	_	_
проезжать	_	V	B1	LM	3	проезжает	Sing.3.Pres/Fut	_	_	_	_
проехать	_	V	B1	Golosa, LM	1	проехать	Inf	_	_	_	_
проехать	_	V	B1	Golosa, LM	2	проехал	Masc.Sing.Past	_	_	_	_
проехать	_	V	B1	Golosa, LM	3	проехали	Plur.Past	_	_	_	_
проживать	_	A	B1	LM	1	проживающих	Gen.Plur	_	_	_	_
проживать	_	V	B1	LM	2	проживали	Plur.Past	_	_	_	_
проживать	_	V	B1	LM	3	проживают	Plur.3.Pres/Fut	_	_	_	_
видеофильм	_	N.Masc.Inan	B1	LM	1	видеофильм	Nom.Sing	_	_	_	_
док	_	N.Masc.Inan	B1	LM	1	доком	Ins.Sing	_	_	_	_
существительное	_	N.Neut.Inan	B1	LM	1	существительное	Nom.Sing	_	_	_	_
наклонение	_	N.Neut.Inan	B1	LM	1	наклонением	Ins.Sing	_	_	_	_
видеокассета	_	N.Fem.Inan	B1	LM	1	видеокассетами	Ins.Plur	_	_	_	_
проигрывать	_	V	B1	Golosa, LM	1	проигрывал	Masc.Sing.Past	_	_	_	_
проигрывать	_	V	B1	Golosa, LM	2	проигрывает	Sing.3.Pres/Fut	_	_	_	_
проигрывать	_	V	B1	Golosa, LM	3	проигрывали	Plur.Past	_	_	_	_
произведение	_	N.Neut.Inan	B1	Golosa, LM	1	произведений	Gen.Plur	_	_	_	_
произведение	_	N.Neut.Inan	B1	Golosa, LM	2	произведения	Acc.Plur	_	_	_	_
произведение	_	N.Neut.Inan	B1	Golosa, LM	3	произведение	Nom.Sing	_	_	_	_
производить	_	V	B1	LM	1	производит	Sing.3.Pres/Fut	_	_	_	_
производить	_	V	B1	LM	2	производить	Inf	_	_	_	_
производить	_	V	B1	LM	3	производят	Plur.3.Pres/Fut	_	_	_	_
производство	_	N.Neut.Inan	B1	LM	1	производства	Gen.Sing	_	_	_	_
производство	_	N.Neut.Inan	B1	LM	2	производство	Acc.Sing	_	_	_	_
производство	_	N.Neut.Inan	B1	LM	3	производстве	Loc.Sing	_	_	_	_
произносить	_	V	B1	LM	1	произносит	Sing.3.Pres/Fut	_	_	_	_
произносить	_	V	B1	LM	2	произносил	Masc.Sing.Past	_	_	_	_
произносить	_	V	B1	LM	3	произносят	Plur.3.Pres/Fut	_	_	_	_
произношение	_	N.Neut.Inan	B1	LM	1	произношении	Loc.Sing	_	_	_	_
произношение	_	N.Neut.Inan	B1	LM	2	произношения	Gen.Sing	_	_	_	_
произношение	_	N.Neut.Inan	B1	LM	3	произношение	Acc.Sing	_	_	_	_
происходить	_	V	B1	LM	1	происходит	Sing.3.Pres/Fut	_	_	_	_
происходить	_	V	B1	LM	2	происходило	Neut.Sing.Past	_	_	_	_
происходить	_	V	B1	LM	3	происходят	Plur.3.Pres/Fut	_	_	_	_
промышленность	_	N.Fem.Inan	B1	LM	1	промышленности	Gen.Sing	_	_	_	_
промышленность	_	N.Fem.Inan	B1	LM	2	промышленность	Nom.Sing	_	_	_	_
промышленность	_	N.Fem.Inan	B1	LM	3	промышленностью	Ins.Sing	_	_	_	_
промышленный	_	A	B1	LM	1	промышленных	Gen.Plur	_	_	_	_
промышленный	_	A	B1	LM	2	промышленными	Ins.Plur	_	_	_	_
промышленный	_	A	B1	LM	3	промышленные	Inan.Acc.Plur	_	_	_	_
просыпаться	_	V	B1	LM	1	просыпался	Masc.Sing.Past	_	_	_	_
просыпаться	_	V	B1	LM	2	просыпалась	Fem.Sing.Past	_	_	_	_
просыпаться	_	V	B1	LM	3	просыпается	Sing.3.Pres/Fut	_	_	_	_
процесс	_	N.Masc.Inan	B1	LM	1	процессе	Loc.Sing	_	_	_	_
процесс	_	N.Masc.Inan	B1	LM	2	процесс	Nom.Sing	_	_	_	_
процесс	_	N.Masc.Inan	B1	LM	3	процесса	Gen.Sing	_	_	_	_
прощаться	_	V	B1	LM	1	прощается	Sing.3.Pres/Fut	_	_	_	_
прощаться	_	V	B1	LM	2	прощаясь	Pres/Fut	_	_	_	_
прощаться	_	V	B1	LM	3	прощаться	Inf	_	_	_	_
прыгать	_	V	B1	Golosa, LM	1	прыгать	Inf	_	_	_	_
прыгать	_	V	B1	Golosa, LM	2	прыгает	Sing.3.Pres/Fut	_	_	_	_
прыгать	_	V	B1	Golosa, LM	3	прыгают	Plur.3.Pres/Fut	_	_	_	_
прыгнуть	_	V	B1	LM	1	прыгнул	Masc.Sing.Past	_	_	_	_
прыгнуть	_	V	B1	LM	2	прыгнуть	Inf	_	_	_	_
прыгнуть	_	V	B1	LM	3	прыгнула	Fem.Sing.Past	_	_	_	_
прямой	_	A	B1	LM	1	прямая	Nom.Fem.Sing	_	_	_	_
прямой	_	A	B1	LM	2	прямом	Loc.Masc.Sing	_	_	_	_
прямой	_	A	B1	LM	3	прямой	Nom.Masc.Sing	_	_	_	_
психологический	_	A	B1	LM	1	психологических	Gen.Plur	_	_	_	_
психологический	_	A	B1	LM	2	психологической	Gen.Fem.Sing	_	_	_	_
психологический	_	A	B1	LM	3	психологического	Gen.Masc.Sing	_	_	_	_
пустой	_	A	B1	MiP, LM	1	пустые	Nom.Plur	_	_	_	_
пустой	_	A	B1	MiP, LM	2	пустыми	Ins.Plur	_	_	_	_
пустой	_	A	B1	MiP, LM	3	пустая	Nom.Fem.Sing	_	_	_	_
путешественник	_	N.Masc.Anim	B1	LM	1	путешественники	Nom.Plur	_	_	_	_
путешественник	_	N.Masc.Anim	B1	LM	2	путешественников	Gen.Plur	_	_	_	_
путешественник	_	N.Masc.Anim	B1	LM	3	путешественник	Nom.Sing	_	_	_	_
негде	_	V	B1	LM	1	негде		_	_	_	_
путь	_	N.Masc.Inan	B1	LM	1	путь	Acc.Sing	_	_	_	_
путь	_	N.Masc.Inan	B1	LM	2	пути	Loc.Sing	_	_	_	_
путь	_	N.Masc.Inan	B1	LM	3	путём	Ins.Sing	_	_	_	_
пытаться	_	V	B1	LM	1	пытался	Masc.Sing.Past	_	_	_	_
пытаться	_	V	B1	LM	2	пытается	Sing.3.Pres/Fut	_	_	_	_
пытаться	_	V	B1	LM	3	пытались	Plur.Past	_	_	_	_
пьеса	_	N.Fem.Inan	B1	Golosa, LM	1	пьеса	Nom.Sing	_	_	_	_
пьеса	_	N.Fem.Inan	B1	Golosa, LM	2	пьесы	Gen.Sing	_	_	_	_
пьеса	_	N.Fem.Inan	B1	Golosa, LM	3	пьесу	Acc.Sing	_	_	_	_
равный	_	A	B1	LM	1	равно	Neut.Sing	_	_	_	_
равный	_	A	B1	LM	2	равных	Loc.Plur	_	_	_	_
равный	_	A	B1	LM	3	равна	Fem.Sing	_	_	_	_
радовать	_	V	B1	LM	1	радует	Sing.3.Pres/Fut	_	_	_	_
радовать	_	V	B1	LM	2	радовать	Inf	_	_	_	_
радовать	_	V	B1	LM	3	радовал	Masc.Sing.Past	_	_	_	_
радоваться	_	V	B1	MiP, LM	1	радоваться	Inf	_	_	_	_
радоваться	_	V	B1	MiP, LM	2	радуется	Sing.3.Pres/Fut	_	_	_	_
радоваться	_	V	B1	MiP, LM	3	радовались	Plur.Past	_	_	_	_
развиваться	_	V	B1	LM	1	развиваться	Inf	_	_	_	_
