Lemma	Eng Gloss	POS	Level	Word source	Ex. ID	Form 	Analysis	Example Sentence	Translation	Reference	Topic(s)
белье	_	N.Neut.Inan	B2	LM	3	белья	Gen.Sing	_	_	_	_
беременный	_	A	B2	LM	1	беременных	Gen.Plur	_	_	_	_
беременный	_	A	B2	LM	2	беременная	Nom.Fem.Sing	_	_	_	_
беременный	_	A	B2	LM	3	беременна	Fem.Sing	_	_	_	_
берет	_	N.Masc.Inan	B2	LM	1	берете	Loc.Sing	_	_	_	_
беседка	_	N.Fem.Inan	B2	LM	1	беседки	Gen.Sing	_	_	_	_
беседка	_	N.Fem.Inan	B2	LM	2	беседке	Loc.Sing	_	_	_	_
беседка	_	N.Fem.Inan	B2	LM	3	беседка	Nom.Sing	_	_	_	_
бесконечный	_	A	B2	LM	1	бесконечного	Gen.Neut.Sing	_	_	_	_
бесконечный	_	A	B2	LM	2	бесконечных	Gen.Plur	_	_	_	_
бесконечный	_	A	B2	LM	3	бесконечное	Nom.Neut.Sing	_	_	_	_
бескорыстный	_	A	B2	LM	1	бескорыстным	Ins.Neut.Sing	_	_	_	_
бескорыстный	_	A	B2	LM	2	бескорыстное	Nom.Neut.Sing	_	_	_	_
бескорыстный	_	A	B2	LM	3	бескорыстная	Nom.Fem.Sing	_	_	_	_
беспокоить	_	V	B2	LM	1	беспокоит	Sing.3.Pres/Fut	_	_	_	_
беспокоить	_	V	B2	LM	2	беспокоить	Inf	_	_	_	_
беспокоить	_	V	B2	LM	3	беспокоило	Neut.Sing.Past	_	_	_	_
беспокойный	_	A	B2	LM	1	беспокойных	Loc.Plur	_	_	_	_
беспокойный	_	A	B2	LM	2	беспокойным	Ins.Neut.Sing	_	_	_	_
беспокойный	_	A	B2	LM	3	беспокойные	Acc.Plur	_	_	_	_
беспокойство	_	N.Neut.Inan	B2	Golosa, LM	1	беспокойство	Acc.Sing	_	_	_	_
беспокойство	_	N.Neut.Inan	B2	Golosa, LM	2	беспокойства	Gen.Sing	_	_	_	_
беспокойство	_	N.Neut.Inan	B2	Golosa, LM	3	беспокойством	Ins.Sing	_	_	_	_
бесполезный	_	A	B2	LM	1	бесполезно	Neut.Sing	_	_	_	_
бесполезный	_	A	B2	LM	2	бесполезными	Ins.Plur	_	_	_	_
бесполезный	_	A	B2	LM	3	бесполезным	Ins.Neut.Sing	_	_	_	_
беспомощный	_	A	B2	LM	1	беспомощной	Ins.Fem.Sing	_	_	_	_
беспомощный	_	A	B2	LM	2	беспомощными	Ins.Plur	_	_	_	_
беспомощный	_	A	B2	LM	3	беспомощным	Ins.Neut.Sing	_	_	_	_
беспорядок	_	N.Masc.Inan	B2	LM, МН	1	беспорядка	Gen.Sing	_	_	_	_
беспорядок	_	N.Masc.Inan	B2	LM, МН	2	беспорядок	Nom.Sing	_	_	_	_
беспорядок	_	N.Masc.Inan	B2	LM, МН	3	беспорядком	Ins.Sing	_	_	_	_
бесправный	_	A	B2	LM	1	бесправное	Nom.Neut.Sing	_	_	_	_
бессмысленный	_	A	B2	LM	1	бессмысленно	Neut.Sing	_	_	_	_
бессмысленный	_	A	B2	LM	2	бессмысленны	Plur	_	_	_	_
бессмысленный	_	A	B2	LM	3	бессмысленными	Ins.Plur	_	_	_	_
бессовестный	_	A	B2	LM	1	бессовестная	Nom.Fem.Sing	_	_	_	_
бессовестный	_	A	B2	LM	2	бессовестный	Nom.Masc.Sing	_	_	_	_
бессовестный	_	A	B2	LM	3	бессовестна	Fem.Sing	_	_	_	_
бессонница	_	N.Fem.Inan	B2	LM	1	бессонницы	Gen.Sing	_	_	_	_
бессонница	_	N.Fem.Inan	B2	LM	2	бессонницу	Acc.Sing	_	_	_	_
бессонница	_	N.Fem.Inan	B2	LM	3	бессонницей	Ins.Sing	_	_	_	_
бестактный	_	A	B2	LM, МН	1	бестактного	Gen.Masc.Sing	_	_	_	_
бесцветный	_	A	B2	LM	1	бесцветное	Inan.Acc.Neut.Sing	_	_	_	_
бесценный	_	A	B2	LM	1	бесценных	Gen.Plur	_	_	_	_
бесценный	_	A	B2	LM	2	бесценным	Ins.Neut.Sing	_	_	_	_
бесценный	_	A	B2	LM	3	бесценный	Inan.Acc.Masc.Sing	_	_	_	_
бесшумный	_	A	B2	LM	1	бесшумными	Ins.Plur	_	_	_	_
бесшумный	_	A	B2	LM	2	бесшумные	Nom.Plur	_	_	_	_
бесшумный	_	A	B2	LM	3	бесшумного	Gen.Masc.Sing	_	_	_	_
бетон	_	N.Masc.Inan	B2	LM	1	бетон	Nom.Sing	_	_	_	_
бетон	_	N.Masc.Inan	B2	LM	2	бетонов	Gen.Plur	_	_	_	_
библия	_	N.Fem.Inan	B2	LM	1	библия	Nom.Sing	_	_	_	_
библия	_	N.Fem.Inan	B2	LM	2	библии	Loc.Sing	_	_	_	_
библия	_	N.Fem.Inan	B2	LM	3	библию	Acc.Sing	_	_	_	_
бильярд	_	N.Masc.Inan	B2	LM	1	бильярд	Acc.Sing	_	_	_	_
биржа	_	N.Fem.Inan	B2	LM	1	биржи	Gen.Sing	_	_	_	_
биржа	_	N.Fem.Inan	B2	LM	2	бирже	Loc.Sing	_	_	_	_
биржа	_	N.Fem.Inan	B2	LM	3	биржа	Nom.Sing	_	_	_	_
битва	_	N.Fem.Inan	B2	LM	1	битва	Nom.Sing	_	_	_	_
битва	_	N.Fem.Inan	B2	LM	2	битвы	Gen.Sing	_	_	_	_
битва	_	N.Fem.Inan	B2	LM	3	битву	Acc.Sing	_	_	_	_
благодарный	_	A	B2	LM	1	благодарны	Plur	_	_	_	_
благодарный	_	A	B2	LM	2	благодарная	Nom.Fem.Sing	_	_	_	_
благодарный	_	A	B2	LM	3	благодарен	Masc.Sing	_	_	_	_
благородный	_	A	B2	LM	1	благородное	Nom.Neut.Sing	_	_	_	_
благородный	_	A	B2	LM	2	благородных	Gen.Plur	_	_	_	_
благородный	_	A	B2	LM	3	благородные	Nom.Plur	_	_	_	_
благотворительный	_	A	B2	LM	1	благотворительных	Loc.Plur	_	_	_	_
благотворительный	_	A	B2	LM	2	благотворительный	Nom.Masc.Sing	_	_	_	_
благотворительный	_	A	B2	LM	3	благотворительные	Nom.Plur	_	_	_	_
бледнеть	_	V	B2	LM	1	бледнеет	Sing.3.Pres/Fut	_	_	_	_
бледнеть	_	V	B2	LM	2	бледнея	Pres/Fut	_	_	_	_
блестеть	_	V	B2	LM	1	блестят	Plur.3.Pres/Fut	_	_	_	_
блестеть	_	V	B2	LM	2	блестит	Sing.3.Pres/Fut	_	_	_	_
блестеть	_	V	B2	LM	3	блестел	Masc.Sing.Past	_	_	_	_
блестящий	_	A	B2	LM	1	блестящую	Acc.Fem.Sing	_	_	_	_
блестящий	_	A	B2	LM	2	блестящая	Nom.Fem.Sing	_	_	_	_
блестящий	_	A	B2	LM	3	блестящие	Nom.Plur	_	_	_	_
ближний	_	A	B2	LM	1	ближнем	Loc.Masc.Sing	_	_	_	_
ближний	_	A	B2	LM	2	ближнего	Gen.Masc.Sing	_	_	_	_
ближний	_	A	B2	LM	3	ближний	Inan.Acc.Masc.Sing	_	_	_	_
близнец	_	N.Masc.Anim	B2	LM	1	близнецов	Acc.Plur	_	_	_	_
близнец	_	N.Masc.Anim	B2	LM	2	близнецы	Nom.Plur	_	_	_	_
близнец	_	N.Masc.Anim	B2	LM	3	близнецами	Ins.Plur	_	_	_	_
блин	_	N.Masc.Inan	B2	MiP, LM	1	блин	Nom.Sing	_	_	_	_
блин	_	N.Masc.Inan	B2	MiP, LM	2	блины	Acc.Plur	_	_	_	_
блин	_	N.Masc.Inan	B2	MiP, LM	3	блинов	Gen.Plur	_	_	_	_
блок	_	N.Masc.Inan	B2	LM	1	блок	Nom.Sing	_	_	_	_
блок	_	N.Masc.Inan	B2	LM	2	блока	Gen.Sing	_	_	_	_
блок	_	N.Masc.Inan	B2	LM	3	блоки	Nom.Plur	_	_	_	_
блокнот	_	N.Masc.Inan	B2	LM, МН	1	блокнот	Acc.Sing	_	_	_	_
блондин	_	N.Masc.Anim	B2	LM	1	блондинов	Gen.Plur	_	_	_	_
блондин	_	N.Masc.Anim	B2	LM	2	блондин	Nom.Sing	_	_	_	_
блондинка	_	N.Fem.Anim	B2	LM	1	блондинка	Nom.Sing	_	_	_	_
блондинка	_	N.Fem.Anim	B2	LM	2	блондинкой	Ins.Sing	_	_	_	_
блондинка	_	N.Fem.Anim	B2	LM	3	блондинке	Dat.Sing	_	_	_	_
блузка	_	N.Fem.Inan	B2	Golosa, LM, МН, Поехали	1	блузку	Acc.Sing	_	_	_	_
блузка	_	N.Fem.Inan	B2	Golosa, LM, МН, Поехали	2	блузка	Nom.Sing	_	_	_	_
блузка	_	N.Fem.Inan	B2	Golosa, LM, МН, Поехали	3	блузки	Gen.Sing	_	_	_	_
блюдце	_	N.Neut.Inan	B2	LM	1	блюдце	Loc.Sing	_	_	_	_
блюдце	_	N.Neut.Inan	B2	LM	2	блюдца	Acc.Plur	_	_	_	_
богатеть	_	V	B2	LM	1	богатеет	Sing.3.Pres/Fut	_	_	_	_
боевик	_	N.Masc.Anim	B2	Golosa, MiP, LM	1	боевиков	Gen.Plur	_	_	_	_
боевик	_	N.Masc.Anim	B2	Golosa, MiP, LM	2	боевики	Nom.Plur	_	_	_	_
боевик	_	N.Masc.Anim	B2	Golosa, MiP, LM	3	боевик	Nom.Sing	_	_	_	_
бок	_	N.Masc.Inan	B2	LM	1	бок	Acc.Sing	_	_	_	_
бок	_	N.Masc.Inan	B2	LM	2	боку	Loc.Sing	_	_	_	_
бок	_	N.Masc.Inan	B2	LM	3	боком	Ins.Sing	_	_	_	_
бокал	_	N.Masc.Inan	B2	Golosa, MiP, LM	1	бокал	Nom.Sing	_	_	_	_
бокал	_	N.Masc.Inan	B2	Golosa, MiP, LM	2	бокалом	Ins.Sing	_	_	_	_
бокал	_	N.Masc.Inan	B2	Golosa, MiP, LM	3	бокалы	Nom.Plur	_	_	_	_
бокс	_	N.Masc.Inan	B2	Golosa, LM	1	боксу	Dat.Sing	_	_	_	_
бокс	_	N.Masc.Inan	B2	Golosa, LM	2	боксом	Ins.Sing	_	_	_	_
бокс	_	N.Masc.Inan	B2	Golosa, LM	3	боксе	Loc.Sing	_	_	_	_
боксер	_	N.Masc.Anim	B2	LM	1	боксёры	Nom.Plur	_	_	_	_
боксер	_	N.Masc.Anim	B2	LM	2	боксёр	Nom.Sing	_	_	_	_
болгарин	_	N.Masc.Anim	B2	LM	1	болгары	Nom.Plur	_	_	_	_
болгарин	_	N.Masc.Anim	B2	LM	2	болгар	Gen.Plur	_	_	_	_
болотистый	_	A	B2	LM	1	болотистому	Dat.Masc.Sing	_	_	_	_
болотистый	_	A	B2	LM	2	болотистой	Loc.Fem.Sing	_	_	_	_
болото	_	N.Neut.Inan	B2	LM	1	болоте	Loc.Sing	_	_	_	_
болото	_	N.Neut.Inan	B2	LM	2	болото	Acc.Sing	_	_	_	_
болото	_	N.Neut.Inan	B2	LM	3	болота	Gen.Sing	_	_	_	_
болтать	_	V	B2	LM	1	болтали	Plur.Past	_	_	_	_
болтать	_	V	B2	LM	2	болтал	Masc.Sing.Past	_	_	_	_
болтать	_	A	B2	LM	3	болтающие	Nom.Plur	_	_	_	_
боль	_	N.Fem.Inan	B2	Golosa, LM	1	боль	Nom.Sing	_	_	_	_
боль	_	N.Fem.Inan	B2	Golosa, LM	2	боли	Gen.Sing	_	_	_	_
боль	_	N.Fem.Inan	B2	Golosa, LM	3	болью	Ins.Sing	_	_	_	_
больничный	_	A	B2	LM	1	больничным	Dat.Plur	_	_	_	_
больничный	_	A	B2	LM	2	больничном	Loc.Masc.Sing	_	_	_	_
больничный	_	A	B2	LM	3	больничных	Loc.Plur	_	_	_	_
бомба	_	N.Fem.Inan	B2	LM	1	бомбы	Gen.Sing	_	_	_	_
бомба	_	N.Fem.Inan	B2	LM	2	бомбу	Acc.Sing	_	_	_	_
бомба	_	N.Fem.Inan	B2	LM	3	бомба	Nom.Sing	_	_	_	_
бомбить	_	V	B2	LM	1	бомбили	Plur.Past	_	_	_	_
бомбить	_	V	B2	LM	2	бомбить	Inf	_	_	_	_
бомбить	_	V	B2	LM	3	бомбит	Sing.3.Pres/Fut	_	_	_	_
бомж	_	N.Masc.Anim	B2	LM	1	бомжи	Nom.Plur	_	_	_	_
бомж	_	N.Masc.Anim	B2	LM	2	бомжей	Gen.Plur	_	_	_	_
бомж	_	N.Masc.Anim	B2	LM	3	бомжами	Ins.Plur	_	_	_	_
борец	_	N.Masc.Anim	B2	LM	1	борцов	Gen.Plur	_	_	_	_
борец	_	N.Masc.Anim	B2	LM	2	борец	Nom.Sing	_	_	_	_
борец	_	N.Masc.Anim	B2	LM	3	борца	Gen.Sing	_	_	_	_
бородатый	_	A	B2	LM	1	бородатый	Nom.Masc.Sing	_	_	_	_
бородатый	_	A	B2	LM	2	бородатых	Anim.Acc.Plur	_	_	_	_
бородатый	_	A	B2	LM	3	бородатые	Nom.Plur	_	_	_	_
босоножка	_	N.Fem.Inan	B2	LM	1	босоножки	Nom.Plur	_	_	_	_
ботаник	_	N.Masc.Anim	B2	LM	1	ботаники	Nom.Plur	_	_	_	_
ботаник	_	N.Masc.Anim	B2	LM	2	ботаник	Nom.Sing	_	_	_	_
ботаник	_	N.Masc.Anim	B2	LM	3	ботаников	Gen.Plur	_	_	_	_
ботаника	_	N.Fem.Inan	B2	LM	1	ботанику	Acc.Sing	_	_	_	_
ботаника	_	N.Fem.Inan	B2	LM	2	ботаника	Nom.Sing	_	_	_	_
бразилец	_	N.Masc.Anim	B2	LM, Поехали	1	бразильцы	Nom.Plur	_	_	_	_
бразилец	_	N.Masc.Anim	B2	LM, Поехали	2	бразилец	Nom.Sing	_	_	_	_
брак	_	N.Masc.Inan	B2	LM	1	брака	Gen.Sing	_	_	_	_
брак	_	N.Masc.Inan	B2	LM	2	брак	Nom.Sing	_	_	_	_
брак	_	N.Masc.Inan	B2	LM	3	браков	Gen.Plur	_	_	_	_
бракосочетание	_	N.Neut.Inan	B2	LM	1	бракосочетание	Nom.Sing	_	_	_	_
браслет	_	N.Masc.Inan	B2	LM	1	браслета	Gen.Sing	_	_	_	_
браслет	_	N.Masc.Inan	B2	LM	2	браслетом	Ins.Sing	_	_	_	_
браслет	_	N.Masc.Inan	B2	LM	3	браслетов	Gen.Plur	_	_	_	_
браться	_	V	B2	LM	1	берётся	Sing.3.Pres/Fut	_	_	_	_
браться	_	V	B2	LM	2	берутся	Plur.3.Pres/Fut	_	_	_	_
браться	_	V	B2	LM	3	браться	Inf	_	_	_	_
бред	_	N.Masc.Inan	B2	LM	1	бред	Nom.Sing	_	_	_	_
бред	_	N.Masc.Inan	B2	LM	2	бреду	Loc.Sing	_	_	_	_
бред	_	N.Masc.Inan	B2	LM	3	бреда	Gen.Sing	_	_	_	_
бредить	_	V	B2	LM	1	брежу	Sing.1.Pres/Fut	_	_	_	_
бредить	_	V	B2	LM	2	бредил	Masc.Sing.Past	_	_	_	_
брести	_	V	B2	LM	1	брёл	Masc.Sing.Past	_	_	_	_
брести	_	V	B2	LM	2	брела	Fem.Sing.Past	_	_	_	_
брести	_	V	B2	LM	3	бредёт	Sing.3.Pres/Fut	_	_	_	_
бриллиант	_	N.Masc.Inan	B2	LM	1	бриллиантами	Ins.Plur	_	_	_	_
бриллиант	_	N.Masc.Inan	B2	LM	2	бриллианты	Nom.Plur	_	_	_	_
бриллиант	_	N.Masc.Inan	B2	LM	3	бриллиантов	Gen.Plur	_	_	_	_
британец	_	N.Masc.Anim	B2	LM	1	британцы	Nom.Plur	_	_	_	_
британец	_	N.Masc.Anim	B2	LM	2	британцев	Gen.Plur	_	_	_	_
британка	_	N.Fem.Anim	B2	LM	1	британки	Gen.Sing	_	_	_	_
бритва	_	N.Fem.Inan	B2	LM	1	бритву	Acc.Sing	_	_	_	_
бритва	_	N.Fem.Inan	B2	LM	2	бритвы	Acc.Plur	_	_	_	_
бритва	_	N.Fem.Inan	B2	LM	3	бритвой	Ins.Sing	_	_	_	_
бровь	_	N.Fem.Inan	B2	LM	1	брови	Acc.Plur	_	_	_	_
бровь	_	N.Fem.Inan	B2	LM	2	бровями	Ins.Plur	_	_	_	_
бровь	_	N.Fem.Inan	B2	LM	3	бровью	Ins.Sing	_	_	_	_
бродить	_	V	B2	LM	1	бродил	Masc.Sing.Past	_	_	_	_
бродить	_	V	B2	LM	2	бродили	Plur.Past	_	_	_	_
бродить	_	V	B2	LM	3	бродят	Plur.3.Pres/Fut	_	_	_	_
бронировать	_	A	B2	Golosa, LM	1	бронированных	Loc.Plur	_	_	_	_
бронировать	_	V	B2	Golosa, LM	2	бронировали	Plur.Past	_	_	_	_
бронхит	_	N.Masc.Inan	B2	LM	1	бронхитов	Gen.Plur	_	_	_	_
бронхит	_	N.Masc.Inan	B2	LM	2	бронхит	Nom.Sing	_	_	_	_
брошка	_	N.Fem.Inan	B2	LM	1	брошка	Nom.Sing	_	_	_	_
брошь	_	N.Fem.Inan	B2	LM	1	брошь	Acc.Sing	_	_	_	_
брошь	_	N.Fem.Inan	B2	LM	2	броши	Acc.Plur	_	_	_	_
брюнет	_	N.Masc.Anim	B2	LM	1	брюнетов	Gen.Plur	_	_	_	_
брюнет	_	N.Masc.Anim	B2	LM	2	брюнет	Nom.Sing	_	_	_	_
брюнетка	_	N.Fem.Anim	B2	LM	1	брюнетку	Acc.Sing	_	_	_	_
брюнетка	_	N.Fem.Anim	B2	LM	2	брюнетка	Nom.Sing	_	_	_	_
буддизм	_	N.Masc.Inan	B2	LM	1	буддизм	Nom.Sing	_	_	_	_
буддизм	_	N.Masc.Inan	B2	LM	2	буддизма	Gen.Sing	_	_	_	_
буддизм	_	N.Masc.Inan	B2	LM	3	буддизму	Dat.Sing	_	_	_	_
буддист	_	N.Masc.Anim	B2	LM	1	буддисты	Nom.Plur	_	_	_	_
буддист	_	N.Masc.Anim	B2	LM	2	буддистов	Gen.Plur	_	_	_	_
буддист	_	N.Masc.Anim	B2	LM	3	буддиста	Gen.Sing	_	_	_	_
будильник	_	N.Masc.Inan	B2	LM, МН	1	будильник	Nom.Sing	_	_	_	_
будильник	_	N.Masc.Inan	B2	LM, МН	2	будильника	Gen.Sing	_	_	_	_
будильник	_	N.Masc.Inan	B2	LM, МН	3	будильники	Nom.Plur	_	_	_	_
будить	_	V	B2	LM	1	будил	Masc.Sing.Past	_	_	_	_
будить	_	V	B2	LM	2	будя	Pres/Fut	_	_	_	_
будить	_	V	B2	LM	3	будить	Inf	_	_	_	_
будни	_	N.Inan	B2	LM	1	будни	Nom.Plur	_	_	_	_
будни	_	N.Masc.Inan	B2	LM	2	будней	Gen.Plur	_	_	_	_
будни	_	N.Inan	B2	LM	3	буден	Gen.Plur	_	_	_	_
букет	_	N.Masc.Inan	B2	MiP, LM	1	букет	Acc.Sing	_	_	_	_
букет	_	N.Masc.Inan	B2	MiP, LM	2	букеты	Nom.Plur	_	_	_	_
букет	_	N.Masc.Inan	B2	MiP, LM	3	букетом	Ins.Sing	_	_	_	_
булка	_	N.Fem.Inan	B2	Golosa, LM	1	булки	Acc.Plur	_	_	_	_
булка	_	N.Fem.Inan	B2	Golosa, LM	2	булку	Acc.Sing	_	_	_	_
бульвар	_	N.Masc.Inan	B2	LM	1	бульваре	Loc.Sing	_	_	_	_
бульвар	_	N.Masc.Inan	B2	LM	2	бульвару	Dat.Sing	_	_	_	_
бульвар	_	N.Masc.Inan	B2	LM	3	бульваром	Ins.Sing	_	_	_	_
бульон	_	N.Masc.Inan	B2	Golosa, LM, МН, Кс	1	бульон	Acc.Sing	_	_	_	_
бульон	_	N.Masc.Inan	B2	Golosa, LM, МН, Кс	2	бульоны	Acc.Plur	_	_	_	_
бульон	_	N.Masc.Inan	B2	Golosa, LM, МН, Кс	3	бульона	Gen.Sing	_	_	_	_
бумажник	_	N.Masc.Inan	B2	LM	1	бумажник	Acc.Sing	_	_	_	_
бумажный	_	A	B2	LM	1	бумажные	Inan.Acc.Plur	_	_	_	_
бумажный	_	A	B2	LM	2	бумажная	Nom.Fem.Sing	_	_	_	_
бумажный	_	A	B2	LM	3	бумажных	Gen.Plur	_	_	_	_
буржуазный	_	A	B2	LM	1	буржуазных	Gen.Plur	_	_	_	_
буржуазный	_	A	B2	LM	2	буржуазной	Gen.Fem.Sing	_	_	_	_
буржуазный	_	A	B2	LM	3	буржуазного	Gen.Masc.Sing	_	_	_	_
буря	_	N.Fem.Inan	B2	LM	1	буря	Nom.Sing	_	_	_	_
буря	_	N.Fem.Inan	B2	LM	2	бурю	Acc.Sing	_	_	_	_
буря	_	N.Fem.Inan	B2	LM	3	бури	Nom.Plur	_	_	_	_
бусы	_	N.Inan	B2	LM	1	бусы	Nom.Plur	_	_	_	_
бусы	_	N.Inan	B2	LM	2	бусами	Ins.Plur	_	_	_	_
бусы	_	N.Inan	B2	LM	3	бус	Gen.Plur	_	_	_	_
буханка	_	N.Fem.Inan	B2	LM	1	буханку	Acc.Sing	_	_	_	_
бык	_	N.Masc.Anim	B2	LM	1	бык	Nom.Sing	_	_	_	_
бык	_	N.Masc.Anim	B2	LM	2	быка	Acc.Sing	_	_	_	_
бык	_	N.Masc.Anim	B2	LM	3	быков	Gen.Plur	_	_	_	_
бюджет	_	N.Masc.Inan	B2	LM	1	бюджета	Gen.Sing	_	_	_	_
бюджет	_	N.Masc.Inan	B2	LM	2	бюджет	Acc.Sing	_	_	_	_
бюджет	_	N.Masc.Inan	B2	LM	3	бюджете	Loc.Sing	_	_	_	_
вальс	_	N.Masc.Inan	B2	LM	1	вальсов	Gen.Plur	_	_	_	_
вальс	_	N.Masc.Inan	B2	LM	2	вальса	Gen.Sing	_	_	_	_
вальс	_	N.Masc.Inan	B2	LM	3	вальс	Acc.Sing	_	_	_	_
валюта	_	N.Fem.Inan	B2	LM	1	валюты	Gen.Sing	_	_	_	_
валюта	_	N.Fem.Inan	B2	LM	2	валюта	Nom.Sing	_	_	_	_
валюта	_	N.Fem.Inan	B2	LM	3	валюте	Loc.Sing	_	_	_	_
ванна	_	N.Fem.Inan	B2	LM	1	ванну	Acc.Sing	_	_	_	_
ванна	_	N.Fem.Inan	B2	LM	2	ванне	Loc.Sing	_	_	_	_
ванна	_	N.Fem.Inan	B2	LM	3	ванны	Gen.Sing	_	_	_	_
варежка	_	N.Fem.Inan	B2	LM	1	варежкой	Ins.Sing	_	_	_	_
варежка	_	N.Fem.Inan	B2	LM	2	варежки	Acc.Plur	_	_	_	_
варежка	_	N.Fem.Inan	B2	LM	3	варежками	Ins.Plur	_	_	_	_
вареный	_	A	B2	LM	1	варёными	Ins.Plur	_	_	_	_
вареный	_	A	B2	LM	2	варёной	Ins.Fem.Sing	_	_	_	_
вареный	_	A	B2	LM	3	вареными	Ins.Plur	_	_	_	_
вариант	_	N.Masc.Inan	B2	LM	1	вариант	Nom.Sing	_	_	_	_
вариант	_	N.Masc.Inan	B2	LM	2	вариантов	Gen.Plur	_	_	_	_
вариант	_	N.Masc.Inan	B2	LM	3	варианта	Gen.Sing	_	_	_	_
вата	_	N.Fem.Inan	B2	LM	1	ваты	Gen.Sing	_	_	_	_
вата	_	N.Fem.Inan	B2	LM	2	вату	Acc.Sing	_	_	_	_
вата	_	N.Fem.Inan	B2	LM	3	ватой	Ins.Sing	_	_	_	_
вбегать	_	V	B2	LM	1	вбегают	Plur.3.Pres/Fut	_	_	_	_
вбегать	_	V	B2	LM	2	вбегает	Sing.3.Pres/Fut	_	_	_	_
введение	_	N.Neut.Inan	B2	LM	1	введения	Gen.Sing	_	_	_	_
введение	_	N.Neut.Inan	B2	LM	2	введение	Nom.Sing	_	_	_	_
введение	_	N.Neut.Inan	B2	LM	3	введением	Ins.Sing	_	_	_	_
вводить	_	V	B2	Golosa, LM	1	вводить	Inf	_	_	_	_
вводить	_	V	B2	Golosa, LM	2	вводит	Sing.3.Pres/Fut	_	_	_	_
вводить	_	V	B2	Golosa, LM	3	вводят	Plur.3.Pres/Fut	_	_	_	_
добро	_	N.Neut.Inan	B2	Golosa, LM	1	добро	Acc.Sing	_	_	_	_
добро	_	N.Neut.Inan	B2	Golosa, LM	2	добра	Gen.Sing	_	_	_	_
добро	_	N.Neut.Inan	B2	Golosa, LM	3	добром	Ins.Sing	_	_	_	_
вводный	_	A	B2	LM	1	вводный	Nom.Masc.Sing	_	_	_	_
вводный	_	A	B2	LM	2	вводные	Inan.Acc.Plur	_	_	_	_
вводный	_	A	B2	LM	3	вводную	Acc.Fem.Sing	_	_	_	_
ввоз	_	N.Masc.Inan	B2	LM	1	ввозом	Ins.Sing	_	_	_	_
ввоз	_	N.Masc.Inan	B2	LM	2	ввозе	Loc.Sing	_	_	_	_
ввоз	_	N.Masc.Inan	B2	LM	3	ввоза	Gen.Sing	_	_	_	_
вглядываться	_	V	B2	LM	1	вглядываясь	Pres/Fut	_	_	_	_
вглядываться	_	V	B2	LM	2	вглядывался	Masc.Sing.Past	_	_	_	_
вглядываться	_	V	B2	LM	3	вглядывается	Sing.3.Pres/Fut	_	_	_	_
вдова	_	N.Fem.Anim	B2	LM	1	вдовой	Ins.Sing	_	_	_	_
вдова	_	N.Fem.Anim	B2	LM	2	вдов	Gen.Plur	_	_	_	_
вдова	_	N.Fem.Anim	B2	LM	3	вдову	Acc.Sing	_	_	_	_
вдовец	_	N.Masc.Anim	B2	LM	1	вдовец	Nom.Sing	_	_	_	_
вдовец	_	N.Masc.Anim	B2	LM	2	вдовцов	Gen.Plur	_	_	_	_
вдохновение	_	N.Neut.Inan	B2	LM	1	вдохновения	Gen.Sing	_	_	_	_
вдохновение	_	N.Neut.Inan	B2	LM	2	вдохновение	Nom.Sing	_	_	_	_
вдохновение	_	N.Neut.Inan	B2	LM	3	вдохновению	Dat.Sing	_	_	_	_
вегетарианец	_	N.Masc.Anim	B2	LM	1	вегетарианца	Acc.Sing	_	_	_	_
ведро	_	N.Neut.Inan	B2	LM	1	ведро	Acc.Sing	_	_	_	_
ведро	_	N.Neut.Inan	B2	LM	2	вёдрами	Ins.Plur	_	_	_	_
ведро	_	N.Neut.Inan	B2	LM	3	вёдра	Nom.Plur	_	_	_	_
ведущий	_	N.Masc.Anim	B2	LM	1	ведущий	Nom.Sing	_	_	_	_
ведущий	_	A	B2	LM	2	ведущих	Gen.Plur	_	_	_	_
ведущий	_	A	B2	LM	3	ведущие	Nom.Plur	_	_	_	_
везучий	_	A	B2	LM	1	везучая	Nom.Fem.Sing	_	_	_	_
везучий	_	A	B2	LM	2	везуч	Masc.Sing	_	_	_	_
великолепный	_	A	B2	LM	1	великолепный	Nom.Masc.Sing	_	_	_	_
